	sample	lambda
1072	('EP481651', 2, 'EP481651_K20_MV1D.otu_table.biom')	1.0
1073	('EP481651', 3, 'EP481651_K30_MV1D.otu_table.biom')	1.0
1074	('EP481651', 4, 'EP481651_K40_MV1D.otu_table.biom')	1.0
1075	('EP481651', 5, 'EP481651_K50_MV1D.otu_table.biom')	1.0
1076	('EP481651', 6, 'EP481651_K60_MV1D.otu_table.biom')	0.0
1077	('EP482764', 10, 'EP482764_K100_MV1D.otu_table.biom')	0.0
1078	('EP482764', 1, 'EP482764_K10_MV1D.otu_table.biom')	1.0
1079	('EP482764', 2, 'EP482764_K20_MV1D.otu_table.biom')	1.0
1080	('EP482764', 3, 'EP482764_K30_MV1D.otu_table.biom')	0.0
1081	('EP482764', 4, 'EP482764_K40_MV1D.otu_table.biom')	1.0
1082	('EP482764', 5, 'EP482764_K50_MV1D.otu_table.biom')	0.0
1083	('EP483200', 1, 'EP483200_K10_MV1D.otu_table.biom')	1.0
1084	('EP483200', 2, 'EP483200_K20_MV1D.otu_table.biom')	1.0
1085	('EP483200', 3, 'EP483200_K30_MV1D.otu_table.biom')	1.0
1086	('EP483200', 4, 'EP483200_K40_MV1D.otu_table.biom')	1.0
1087	('EP483200', 5, 'EP483200_K50_MV1D.otu_table.biom')	1.0
1088	('EP483320', 1, 'EP483320_K10_MV1D.otu_table.biom')	0.0
1089	('EP483776', 1, 'EP483776_K10_MV1D.otu_table.biom')	1.0
1090	('EP483776', 2, 'EP483776_K20_MV1D.otu_table.biom')	0.0
1091	('EP483776', 3, 'EP483776_K30_MV1D.otu_table.biom')	1.0
1092	('EP483776', 4, 'EP483776_K40_MV1D.otu_table.biom')	0.0
1093	('EP483881', 1, 'EP483881_K10_MV1D.otu_table.biom')	1.0
1094	('EP483881', 2, 'EP483881_K20_MV1D.otu_table.biom')	1.0
1095	('EP483881', 3, 'EP483881_K30_MV1D.otu_table.biom')	1.0
1096	('EP483881', 4, 'EP483881_K40_MV1D.otu_table.biom')	1.0
1097	('EP483881', 5, 'EP483881_K50_MV1D.otu_table.biom')	0.0
1098	('EP483881', 6, 'EP483881_K60_MV1D.otu_table.biom')	0.0
1099	('EP485566', 1, 'EP485566_K10_MV1D.otu_table.biom')	0.0
1100	('EP485566', 2, 'EP485566_K20_MV1D.otu_table.biom')	0.0
1101	('EP485566', 3, 'EP485566_K30_MV1D.otu_table.biom')	1.0
1102	('EP487163', 10, 'EP487163_K100_MV1D.otu_table.biom')	0.0
1103	('EP487163', 1, 'EP487163_K10_MV1D.otu_table.biom')	0.0
1104	('EP487163', 2, 'EP487163_K20_MV1D.otu_table.biom')	0.0
1105	('EP487163', 3, 'EP487163_K30_MV1D.otu_table.biom')	0.0
1106	('EP488403', 10, 'EP488403_K100_MV1D.otu_table.biom')	1.0
1107	('EP488403', 1, 'EP488403_K10_MV1D.otu_table.biom')	0.0
1108	('EP488403', 11, 'EP488403_K110_MV1D.otu_table.biom')	0.0
1109	('EP488403', 2, 'EP488403_K20_MV1D.otu_table.biom')	0.0
1110	('EP488403', 3, 'EP488403_K30_MV1D.otu_table.biom')	0.0
1111	('EP488403', 4, 'EP488403_K40_MV1D.otu_table.biom')	0.0
1112	('EP489199', 10, 'EP489199_K100_MV1D.otu_table.biom')	1.0
1113	('EP489199', 1, 'EP489199_K10_MV1D.otu_table.biom')	0.0
1114	('EP489199', 2, 'EP489199_K20_MV1D.otu_table.biom')	0.0
1115	('EP489199', 3, 'EP489199_K30_MV1D.otu_table.biom')	0.0
1116	('EP489199', 4, 'EP489199_K40_MV1D.otu_table.biom')	0.0
1117	('EP491548', 1, 'EP491548_K10_MV1D.otu_table.biom')	0.0
1118	('EP491548', 2, 'EP491548_K20_MV1D.otu_table.biom')	0.0
1119	('EP491548', 3, 'EP491548_K30_MV1D.otu_table.biom')	0.0
1120	('EP491548', 4, 'EP491548_K40_MV1D.otu_table.biom')	1.0
1121	('EP491548', 5, 'EP491548_K50_MV1D.otu_table.biom')	1.0
1122	('EP491548', 6, 'EP491548_K60_MV1D.otu_table.biom')	1.0
1123	('EP491593', 1, 'EP491593_K10_MV1D.otu_table.biom')	0.0
1124	('EP491593', 2, 'EP491593_K20_MV1D.otu_table.biom')	0.0
1125	('EP492275', 2, 'EP492275_K20_MV1D.otu_table.biom')	0.0
1126	('EP492275', 3, 'EP492275_K30_MV1D.otu_table.biom')	0.0
1127	('EP492355', 1, 'EP492355_K10_MV1D.otu_table.biom')	1.0
1128	('EP492355', 2, 'EP492355_K20_MV1D.otu_table.biom')	1.0
1129	('EP492355', 3, 'EP492355_K30_MV1D.otu_table.biom')	0.0
1130	('EP492355', 4, 'EP492355_K40_MV1D.otu_table.biom')	1.0
1131	('EP492355', 5, 'EP492355_K50_MV1D.otu_table.biom')	1.0
1132	('EP492474', 1, 'EP492474_K10_MV1D.otu_table.biom')	0.0
1133	('EP492474', 6, 'EP492474_K60_MV1D.otu_table.biom')	1.0
1134	('EP494740', 1, 'EP494740_K10_MV1D.otu_table.biom')	0.0
1135	('EP494740', 2, 'EP494740_K20_MV1D.otu_table.biom')	0.0
1136	('EP494740', 3, 'EP494740_K30_MV1D.otu_table.biom')	0.0
1137	('EP494740', 4, 'EP494740_K40_MV1D.otu_table.biom')	0.0
1138	('EP495523', 1, 'EP495523_K10_MV1D.otu_table.biom')	1.0
1139	('EP495523', 2, 'EP495523_K20_MV1D.otu_table.biom')	1.0
1140	('EP495523', 3, 'EP495523_K30_MV1D.otu_table.biom')	1.0
1141	('EP495523', 4, 'EP495523_K40_MV1D.otu_table.biom')	1.0
1142	('EP495882', 1, 'EP495882_K10_MV1D.otu_table.biom')	0.0
1143	('EP495882', 2, 'EP495882_K20_MV1D.otu_table.biom')	0.0
1144	('EP495882', 3, 'EP495882_K30_MV1D.otu_table.biom')	0.0
1145	('EP495882', 5, 'EP495882_K50_MV1D.otu_table.biom')	1.0
1146	('EP500700', 1, 'EP500700_K10_MV1D.otu_table.biom')	0.0
1147	('EP500700', 2, 'EP500700_K20_MV1D.otu_table.biom')	0.0
1148	('EP500700', 3, 'EP500700_K30_MV1D.otu_table.biom')	0.0
1149	('EP500700', 4, 'EP500700_K40_MV1D.otu_table.biom')	1.0
1150	('EP500700', 5, 'EP500700_K50_MV1D.otu_table.biom')	0.0
1151	('EP500700', 6, 'EP500700_K60_MV1D.otu_table.biom')	0.0
1152	('EP500700', 7, 'EP500700_K70_MV1D.otu_table.biom')	0.0
1153	('EP503295', 1, 'EP503295_K10_MV1D.otu_table.biom')	1.0
1154	('EP503295', 2, 'EP503295_K20_MV1D.otu_table.biom')	1.0
1155	('EP504516', 1, 'EP504516_K10_MV1D.otu_table.biom')	1.0
1156	('EP504516', 2, 'EP504516_K20_MV1D.otu_table.biom')	1.0
1157	('EP504516', 3, 'EP504516_K30_MV1D.otu_table.biom')	1.0
1158	('EP504516', 5, 'EP504516_K50_MV1D.otu_table.biom')	0.0
1159	('EP505314', 1, 'EP505314_K10_MV1D.otu_table.biom')	0.0
1160	('EP505314', 2, 'EP505314_K20_MV1D.otu_table.biom')	1.0
1161	('EP505314', 3, 'EP505314_K30_MV1D.otu_table.biom')	1.0
1162	('EP509951', 1, 'EP509951_K10_MV1D.otu_table.biom')	0.0
1163	('EP509951', 12, 'EP509951_K120_MV1D.otu_table.biom')	0.0
1164	('EP509951', 2, 'EP509951_K20_MV1D.otu_table.biom')	0.0
1165	('EP509951', 3, 'EP509951_K30_MV1D.otu_table.biom')	0.0
1166	('EP509951', 4, 'EP509951_K40_MV1D.otu_table.biom')	0.0
1167	('EP509951', 5, 'EP509951_K50_MV1D.otu_table.biom')	0.0
1168	('EP509951', 6, 'EP509951_K60_MV1D.otu_table.biom')	1.0
1169	('EP514824', 10, 'EP514824_K100_MV1D.otu_table.biom')	0.0
1170	('EP514824', 1, 'EP514824_K10_MV1D.otu_table.biom')	0.0
1171	('EP514824', 12, 'EP514824_K120_MV1D.otu_table.biom')	0.0
1172	('EP514824', 2, 'EP514824_K20_MV1D.otu_table.biom')	0.0
1173	('EP514824', 3, 'EP514824_K30_MV1D.otu_table.biom')	0.0
1174	('EP514824', 4, 'EP514824_K40_MV1D.otu_table.biom')	1.0
1175	('EP514824', 7, 'EP514824_K70_MV1D.otu_table.biom')	0.0
1176	('EP515317', 1, 'EP515317_K10_MV1D.otu_table.biom')	0.0
1177	('EP515317', 2, 'EP515317_K20_MV1D.otu_table.biom')	0.0
1178	('EP515317', 3, 'EP515317_K30_MV1D.otu_table.biom')	0.0
1179	('EP515317', 4, 'EP515317_K40_MV1D.otu_table.biom')	0.0
1180	('EP515317', 6, 'EP515317_K60_MV1D.otu_table.biom')	0.0
1181	('EP516732', 10, 'EP516732_K100_MV1D.otu_table.biom')	0.0
1182	('EP516732', 1, 'EP516732_K10_MV1D.otu_table.biom')	1.0
1183	('EP516732', 2, 'EP516732_K20_MV1D.otu_table.biom')	1.0
1184	('EP516732', 3, 'EP516732_K30_MV1D.otu_table.biom')	1.0
1185	('EP516732', 9, 'EP516732_K90_MV1D.otu_table.biom')	1.0
1186	('EP516855', 1, 'EP516855_K10_MV1D.otu_table.biom')	0.0
1187	('EP516855', 2, 'EP516855_K20_MV1D.otu_table.biom')	1.0
1188	('EP516855', 3, 'EP516855_K30_MV1D.otu_table.biom')	0.0
1189	('EP516855', 4, 'EP516855_K40_MV1D.otu_table.biom')	0.0
1190	('EP519031', 1, 'EP519031_K10_MV1D.otu_table.biom')	1.0
1191	('EP519031', 2, 'EP519031_K20_MV1D.otu_table.biom')	0.0
1192	('EP519031', 3, 'EP519031_K30_MV1D.otu_table.biom')	0.0
1193	('EP519031', 4, 'EP519031_K40_MV1D.otu_table.biom')	0.0
1194	('EP520093', 1, 'EP520093_K10_MV1D.otu_table.biom')	0.0
1195	('EP520093', 2, 'EP520093_K20_MV1D.otu_table.biom')	0.0
1196	('EP520093', 3, 'EP520093_K30_MV1D.otu_table.biom')	0.0
1197	('EP520093', 4, 'EP520093_K40_MV1D.otu_table.biom')	0.0
1198	('EP521049', 10, 'EP521049_K100_MV1D.otu_table.biom')	0.0
1199	('EP521049', 1, 'EP521049_K10_MV1D.otu_table.biom')	0.0
1200	('EP521049', 2, 'EP521049_K20_MV1D.otu_table.biom')	0.0
1201	('EP521049', 3, 'EP521049_K30_MV1D.otu_table.biom')	0.0
1202	('EP522897', 1, 'EP522897_K10_MV1D.otu_table.biom')	1.0
1203	('EP522897', 2, 'EP522897_K20_MV1D.otu_table.biom')	0.0
1204	('EP522897', 3, 'EP522897_K30_MV1D.otu_table.biom')	0.0
1205	('EP523733', 1, 'EP523733_K10_MV1D.otu_table.biom')	0.0
1206	('EP523733', 2, 'EP523733_K20_MV1D.otu_table.biom')	0.0
1207	('EP524246', 10, 'EP524246_K100_MV1D.otu_table.biom')	0.0
1208	('EP524246', 1, 'EP524246_K10_MV1D.otu_table.biom')	0.0
1209	('EP524246', 11, 'EP524246_K110_MV1D.otu_table.biom')	0.0
1210	('EP524246', 2, 'EP524246_K20_MV1D.otu_table.biom')	0.0
1211	('EP524246', 3, 'EP524246_K30_MV1D.otu_table.biom')	0.0
1212	('EP524246', 4, 'EP524246_K40_MV1D.otu_table.biom')	0.0
1213	('EP527930', 1, 'EP527930_K10_MV1D.otu_table.biom')	0.0
1214	('EP527930', 2, 'EP527930_K20_MV1D.otu_table.biom')	0.0
1215	('EP527930', 3, 'EP527930_K30_MV1D.otu_table.biom')	0.0
1216	('EP527930', 4, 'EP527930_K40_MV1D.otu_table.biom')	0.0
1217	('EP533526', 1, 'EP533526_K10_MV1D.otu_table.biom')	1.0
1218	('EP533526', 2, 'EP533526_K20_MV1D.otu_table.biom')	0.0
1219	('EP533526', 4, 'EP533526_K40_MV1D.otu_table.biom')	1.0
1220	('EP537290', 1, 'EP537290_K10_MV1D.otu_table.biom')	1.0
1221	('EP537290', 2, 'EP537290_K20_MV1D.otu_table.biom')	0.0
1222	('EP537290', 3, 'EP537290_K30_MV1D.otu_table.biom')	1.0
1223	('EP537290', 4, 'EP537290_K40_MV1D.otu_table.biom')	1.0
1224	('EP542373', 1, 'EP542373_K10_MV1D.otu_table.biom')	1.0
1225	('EP542437', 1, 'EP542437_K10_MV1D.otu_table.biom')	0.0
1226	('EP542437', 2, 'EP542437_K20_MV1D.otu_table.biom')	0.0
1227	('EP542782', 1, 'EP542782_K10_MV1D.otu_table.biom')	1.0
1228	('EP542782', 2, 'EP542782_K20_MV1D.otu_table.biom')	0.0
1229	('EP542782', 3, 'EP542782_K30_MV1D.otu_table.biom')	1.0
1230	('EP543629', 1, 'EP543629_K10_MV1D.otu_table.biom')	0.0
1231	('EP543835', 1, 'EP543835_K10_MV1D.otu_table.biom')	0.0
1232	('EP543835', 7, 'EP543835_K70_MV1D.otu_table.biom')	0.0
1233	('EP545197', 1, 'EP545197_K10_MV1D.otu_table.biom')	0.0
1234	('EP545197', 4, 'EP545197_K40_MV1D.otu_table.biom')	1.0
1235	('EP547297', 1, 'EP547297_K10_MV1D.otu_table.biom')	1.0
1236	('EP547297', 2, 'EP547297_K20_MV1D.otu_table.biom')	1.0
1237	('EP547297', 3, 'EP547297_K30_MV1D.otu_table.biom')	1.0
1238	('EP547297', 4, 'EP547297_K40_MV1D.otu_table.biom')	1.0
1239	('EP548439', 1, 'EP548439_K10_MV1D.otu_table.biom')	1.0
1240	('EP548439', 2, 'EP548439_K20_MV1D.otu_table.biom')	0.0
1241	('EP548641', 1, 'EP548641_K10_MV1D.otu_table.biom')	0.0
1242	('EP548641', 2, 'EP548641_K20_MV1D.otu_table.biom')	0.0
1243	('EP548641', 3, 'EP548641_K30_MV1D.otu_table.biom')	0.0
1244	('EP548641', 4, 'EP548641_K40_MV1D.otu_table.biom')	0.0
1245	('EP548641', 5, 'EP548641_K50_MV1D.otu_table.biom')	0.0
1246	('EP550087', 2, 'EP550087_K20_MV1D.otu_table.biom')	1.0
1247	('EP550598', 1, 'EP550598_K10_MV1D.otu_table.biom')	1.0
1248	('EP550598', 2, 'EP550598_K20_MV1D.otu_table.biom')	0.0
1249	('EP550598', 3, 'EP550598_K30_MV1D.otu_table.biom')	0.0
1250	('EP550598', 4, 'EP550598_K40_MV1D.otu_table.biom')	0.0
1251	('EP553021', 1, 'EP553021_K10_MV1D.otu_table.biom')	0.0
1252	('EP553021', 2, 'EP553021_K20_MV1D.otu_table.biom')	0.0
1253	('EP553021', 3, 'EP553021_K30_MV1D.otu_table.biom')	1.0
1254	('EP553472', 1, 'EP553472_K10_MV1D.otu_table.biom')	1.0
1255	('EP553472', 2, 'EP553472_K20_MV1D.otu_table.biom')	1.0
1256	('EP553472', 3, 'EP553472_K30_MV1D.otu_table.biom')	1.0
1257	('EP553472', 4, 'EP553472_K40_MV1D.otu_table.biom')	0.0
1258	('EP553472', 5, 'EP553472_K50_MV1D.otu_table.biom')	1.0
1259	('EP557758', 1, 'EP557758_K10_MV1D.otu_table.biom')	0.0
1260	('EP557758', 12, 'EP557758_K120_MV1D.otu_table.biom')	1.0
1261	('EP557758', 2, 'EP557758_K20_MV1D.otu_table.biom')	1.0
1262	('EP557758', 3, 'EP557758_K30_MV1D.otu_table.biom')	0.0
1263	('EP557758', 4, 'EP557758_K40_MV1D.otu_table.biom')	0.0
1264	('EP557758', 5, 'EP557758_K50_MV1D.otu_table.biom')	0.0
1265	('EP557758', 6, 'EP557758_K60_MV1D.otu_table.biom')	0.0
1266	('EP558013', 1, 'EP558013_K10_MV1D.otu_table.biom')	1.0
1267	('EP558013', 2, 'EP558013_K20_MV1D.otu_table.biom')	0.0
1268	('EP558013', 3, 'EP558013_K30_MV1D.otu_table.biom')	1.0
1269	('EP558013', 4, 'EP558013_K40_MV1D.otu_table.biom')	1.0
1270	('EP558013', 5, 'EP558013_K50_MV1D.otu_table.biom')	0.0
1271	('EP558013', 6, 'EP558013_K60_MV1D.otu_table.biom')	0.0
1272	('EP560280', 1, 'EP560280_K10_MV1D.otu_table.biom')	0.0
1273	('EP560280', 7, 'EP560280_K70_MV1D.otu_table.biom')	1.0
1274	('EP563046', 1, 'EP563046_K10_MV1D.otu_table.biom')	1.0
1275	('EP563046', 2, 'EP563046_K20_MV1D.otu_table.biom')	1.0
1276	('EP564056', 1, 'EP564056_K10_MV1D.otu_table.biom')	0.0
1277	('EP564900', 1, 'EP564900_K10_MV1D.otu_table.biom')	0.0
1278	('EP564900', 2, 'EP564900_K20_MV1D.otu_table.biom')	0.0
1279	('EP564900', 3, 'EP564900_K30_MV1D.otu_table.biom')	0.0
1280	('EP566557', 1, 'EP566557_K10_MV1D.otu_table.biom')	1.0
1281	('EP566557', 2, 'EP566557_K20_MV1D.otu_table.biom')	0.0
1282	('EP566677', 1, 'EP566677_K10_MV1D.otu_table.biom')	0.0
1283	('EP566677', 2, 'EP566677_K20_MV1D.otu_table.biom')	0.0
1284	('EP566677', 4, 'EP566677_K40_MV1D.otu_table.biom')	1.0
1285	('EP569268', 1, 'EP569268_K10_MV1D.otu_table.biom')	1.0
1286	('EP569268', 2, 'EP569268_K20_MV1D.otu_table.biom')	0.0
1287	('EP569268', 3, 'EP569268_K30_MV1D.otu_table.biom')	0.0
1288	('EP569649', 1, 'EP569649_K10_MV1D.otu_table.biom')	0.0
1289	('EP569649', 2, 'EP569649_K20_MV1D.otu_table.biom')	0.0
1290	('EP569649', 3, 'EP569649_K30_MV1D.otu_table.biom')	0.0
1291	('EP569649', 4, 'EP569649_K40_MV1D.otu_table.biom')	0.0
1292	('EP569649', 5, 'EP569649_K50_MV1D.otu_table.biom')	0.0
1293	('EP573286', 1, 'EP573286_K10_MV1D.otu_table.biom')	0.0
1294	('EP573286', 2, 'EP573286_K20_MV1D.otu_table.biom')	0.0
1295	('EP573286', 3, 'EP573286_K30_MV1D.otu_table.biom')	0.0
1296	('EP573286', 4, 'EP573286_K40_MV1D.otu_table.biom')	0.0
1297	('EP573960', 1, 'EP573960_K10_MV1D.otu_table.biom')	0.0
1298	('EP573960', 2, 'EP573960_K20_MV1D.otu_table.biom')	0.0
1299	('EP573960', 3, 'EP573960_K30_MV1D.otu_table.biom')	0.0
1300	('EP575820', 1, 'EP575820_K10_MV1D.otu_table.biom')	0.0
1301	('EP575820', 12, 'EP575820_K120_MV1D.otu_table.biom')	1.0
1302	('EP575820', 2, 'EP575820_K20_MV1D.otu_table.biom')	0.0
1303	('EP575820', 3, 'EP575820_K30_MV1D.otu_table.biom')	0.0
1304	('EP575820', 4, 'EP575820_K40_MV1D.otu_table.biom')	0.0
1305	('EP575820', 5, 'EP575820_K50_MV1D.otu_table.biom')	0.0
1306	('EP577384', 2, 'EP577384_K20_MV1D.otu_table.biom')	0.0
1307	('EP577384', 3, 'EP577384_K30_MV1D.otu_table.biom')	0.0
1308	('EP577384', 4, 'EP577384_K40_MV1D.otu_table.biom')	0.0
1309	('EP577384', 5, 'EP577384_K50_MV1D.otu_table.biom')	0.0
1310	('EP580086', 1, 'EP580086_K10_MV1D.otu_table.biom')	1.0
1311	('EP580086', 2, 'EP580086_K20_MV1D.otu_table.biom')	1.0
1312	('EP580086', 3, 'EP580086_K30_MV1D.otu_table.biom')	1.0
1313	('EP580086', 4, 'EP580086_K40_MV1D.otu_table.biom')	1.0
1314	('EP580086', 5, 'EP580086_K50_MV1D.otu_table.biom')	1.0
1315	('EP580652', 1, 'EP580652_K10_MV1D.otu_table.biom')	0.0
1316	('EP580652', 2, 'EP580652_K20_MV1D.otu_table.biom')	0.0
1317	('EP580652', 3, 'EP580652_K30_MV1D.otu_table.biom')	0.0
1318	('EP580652', 4, 'EP580652_K40_MV1D.otu_table.biom')	0.0
1319	('EP581561', 1, 'EP581561_K10_MV1D.otu_table.biom')	0.0
1320	('EP581561', 2, 'EP581561_K20_MV1D.otu_table.biom')	0.0
1321	('EP581561', 3, 'EP581561_K30_MV1D.otu_table.biom')	0.0
1322	('EP581708', 1, 'EP581708_K10_MV1D.otu_table.biom')	0.0
1323	('EP581708', 2, 'EP581708_K20_MV1D.otu_table.biom')	0.0
1324	('EP581708', 3, 'EP581708_K30_MV1D.otu_table.biom')	0.0
1325	('EP581708', 4, 'EP581708_K40_MV1D.otu_table.biom')	0.0
1326	('EP581708', 5, 'EP581708_K50_MV1D.otu_table.biom')	0.0
1327	('EP581708', 6, 'EP581708_K60_MV1D.otu_table.biom')	0.0
1328	('EP581708', 7, 'EP581708_K70_MV1D.otu_table.biom')	0.0
1329	('EP581708', 8, 'EP581708_K80_MV1D.otu_table.biom')	0.0
1330	('EP583097', 1, 'EP583097_K10_MV1D.otu_table.biom')	0.0
1331	('EP583097', 2, 'EP583097_K20_MV1D.otu_table.biom')	1.0
1332	('EP583097', 3, 'EP583097_K30_MV1D.otu_table.biom')	0.0
1333	('EP583097', 4, 'EP583097_K40_MV1D.otu_table.biom')	0.0
1334	('EP583097', 5, 'EP583097_K50_MV1D.otu_table.biom')	1.0
1335	('EP584156', 1, 'EP584156_K10_MV1D.otu_table.biom')	0.0
1336	('EP584156', 2, 'EP584156_K20_MV1D.otu_table.biom')	0.0
1337	('EP584156', 3, 'EP584156_K30_MV1D.otu_table.biom')	1.0
1338	('EP584193', 1, 'EP584193_K10_MV1D.otu_table.biom')	0.0
1339	('EP584338', 1, 'EP584338_K10_MV1D.otu_table.biom')	0.0
1340	('EP584338', 2, 'EP584338_K20_MV1D.otu_table.biom')	0.0
1341	('EP584338', 3, 'EP584338_K30_MV1D.otu_table.biom')	0.0
1342	('EP584338', 4, 'EP584338_K40_MV1D.otu_table.biom')	0.0
1343	('EP587032', 1, 'EP587032_K10_MV1D.otu_table.biom')	1.0
1344	('EP587032', 2, 'EP587032_K20_MV1D.otu_table.biom')	1.0
1345	('EP588271', 1, 'EP588271_K10_MV1D.otu_table.biom')	0.0
1346	('EP588271', 2, 'EP588271_K20_MV1D.otu_table.biom')	0.0
1347	('EP588271', 3, 'EP588271_K30_MV1D.otu_table.biom')	0.0
1348	('EP590973', 1, 'EP590973_K10_MV1D.otu_table.biom')	0.0
1349	('EP591995', 1, 'EP591995_K10_MV1D.otu_table.biom')	1.0
1350	('EP591995', 2, 'EP591995_K20_MV1D.otu_table.biom')	0.0
1351	('EP591995', 3, 'EP591995_K30_MV1D.otu_table.biom')	1.0
1352	('EP591995', 4, 'EP591995_K40_MV1D.otu_table.biom')	0.0
1353	('EP596677', 1, 'EP596677_K10_MV1D.otu_table.biom')	0.0
1354	('EP596677', 2, 'EP596677_K20_MV1D.otu_table.biom')	0.0
1355	('EP596677', 3, 'EP596677_K30_MV1D.otu_table.biom')	0.0
1356	('EP596677', 4, 'EP596677_K40_MV1D.otu_table.biom')	0.0
1357	('EP596677', 5, 'EP596677_K50_MV1D.otu_table.biom')	0.0
1358	('EP598179', 1, 'EP598179_K10_MV1D.otu_table.biom')	0.0
1359	('EP598179', 2, 'EP598179_K20_MV1D.otu_table.biom')	0.0
1360	('EP598179', 3, 'EP598179_K30_MV1D.otu_table.biom')	0.0
1361	('EP598179', 4, 'EP598179_K40_MV1D.otu_table.biom')	0.0
1362	('EP599902', 1, 'EP599902_K10_MV1D.otu_table.biom')	0.0
1363	('EP601434', 1, 'EP601434_K10_MV1D.otu_table.biom')	0.0
1364	('EP601434', 2, 'EP601434_K20_MV1D.otu_table.biom')	0.0
1365	('EP601434', 3, 'EP601434_K30_MV1D.otu_table.biom')	0.0
1366	('EP601434', 8, 'EP601434_K80_MV1D.otu_table.biom')	1.0
1367	('EP602090', 1, 'EP602090_K10_MV1D.otu_table.biom')	0.0
1368	('EP602090', 2, 'EP602090_K20_MV1D.otu_table.biom')	0.0
1369	('EP602090', 3, 'EP602090_K30_MV1D.otu_table.biom')	0.0
1370	('EP602090', 4, 'EP602090_K40_MV1D.otu_table.biom')	0.0
1371	('EP602120', 1, 'EP602120_K10_MV1D.otu_table.biom')	0.0
1372	('EP603154', 1, 'EP603154_K10_MV1D.otu_table.biom')	0.0
1373	('EP603154', 2, 'EP603154_K20_MV1D.otu_table.biom')	0.0
1374	('EP603154', 3, 'EP603154_K30_MV1D.otu_table.biom')	0.0
1375	('EP603614', 1, 'EP603614_K10_MV1D.otu_table.biom')	0.0
1376	('EP604653', 1, 'EP604653_K10_MV1D.otu_table.biom')	0.0
1377	('EP604653', 2, 'EP604653_K20_MV1D.otu_table.biom')	0.0
1378	('EP604653', 3, 'EP604653_K30_MV1D.otu_table.biom')	0.0
1379	('EP604653', 5, 'EP604653_K50_MV1D.otu_table.biom')	0.0
1380	('EP604654', 1, 'EP604654_K10_MV1D.otu_table.biom')	0.0
1381	('EP607311', 1, 'EP607311_K10_MV1D.otu_table.biom')	0.0
1382	('EP607311', 2, 'EP607311_K20_MV1D.otu_table.biom')	0.0
1383	('EP607311', 3, 'EP607311_K30_MV1D.otu_table.biom')	0.0
1384	('EP607311', 4, 'EP607311_K40_MV1D.otu_table.biom')	0.0
1385	('EP607978', 1, 'EP607978_K10_MV1D.otu_table.biom')	1.0
1386	('EP607978', 2, 'EP607978_K20_MV1D.otu_table.biom')	1.0
1387	('EP607978', 3, 'EP607978_K30_MV1D.otu_table.biom')	1.0
1388	('EP608013', 1, 'EP608013_K10_MV1D.otu_table.biom')	0.0
1389	('EP608013', 2, 'EP608013_K20_MV1D.otu_table.biom')	0.0
1390	('EP608013', 3, 'EP608013_K30_MV1D.otu_table.biom')	1.0
1391	('EP608013', 4, 'EP608013_K40_MV1D.otu_table.biom')	1.0
1392	('EP612207', 1, 'EP612207_K10_MV1D.otu_table.biom')	0.0
1393	('EP612207', 3, 'EP612207_K30_MV1D.otu_table.biom')	0.0
1394	('EP612207', 5, 'EP612207_K50_MV1D.otu_table.biom')	1.0
1395	('EP612777', 1, 'EP612777_K10_MV1D.otu_table.biom')	0.0
1396	('EP612777', 2, 'EP612777_K20_MV1D.otu_table.biom')	0.54
1397	('EP615135', 1, 'EP615135_K10_MV1D.otu_table.biom')	1.0
1398	('EP618350', 2, 'EP618350_K20_MV1D.otu_table.biom')	0.0
1399	('EP618350', 3, 'EP618350_K30_MV1D.otu_table.biom')	0.0
1400	('EP618350', 4, 'EP618350_K40_MV1D.otu_table.biom')	1.0
1401	('EP622785', 1, 'EP622785_K10_MV1D.otu_table.biom')	0.0
1402	('EP622928', 1, 'EP622928_K10_MV1D.otu_table.biom')	1.0
1403	('EP622928', 2, 'EP622928_K20_MV1D.otu_table.biom')	0.0
1404	('EP623316', 1, 'EP623316_K10_MV1D.otu_table.biom')	0.0
1405	('EP624102', 1, 'EP624102_K10_MV1D.otu_table.biom')	0.0
1406	('EP625455', 1, 'EP625455_K10_MV1D.otu_table.biom')	0.0
1407	('EP625455', 2, 'EP625455_K20_MV1D.otu_table.biom')	0.0
1408	('EP628259', 1, 'EP628259_K10_MV1D.otu_table.biom')	0.0
1409	('EP628259', 2, 'EP628259_K20_MV1D.otu_table.biom')	0.0
1410	('EP628259', 3, 'EP628259_K30_MV1D.otu_table.biom')	0.0
1411	('EP628259', 4, 'EP628259_K40_MV1D.otu_table.biom')	0.0
1412	('EP628259', 5, 'EP628259_K50_MV1D.otu_table.biom')	0.0
1413	('EP631608', 1, 'EP631608_K10_MV1D.otu_table.biom')	0.0
1414	('EP631608', 2, 'EP631608_K20_MV1D.otu_table.biom')	0.0
1415	('EP631608', 5, 'EP631608_K50_MV1D.otu_table.biom')	0.0
1416	('EP631955', 10, 'EP631955_K100_MV1D.otu_table.biom')	1.0
1417	('EP631955', 1, 'EP631955_K10_MV1D.otu_table.biom')	0.0
1418	('EP631955', 3, 'EP631955_K30_MV1D.otu_table.biom')	1.0
1419	('EP631955', 4, 'EP631955_K40_MV1D.otu_table.biom')	0.0
1420	('EP631955', 5, 'EP631955_K50_MV1D.otu_table.biom')	0.0
