	sample	lambda
1072	('EP460880', 4, 'EP460880_K40_MRCD.otu_table.biom')	1.0
1073	('EP460880', 6, 'EP460880_K60_MRCD.otu_table.biom')	1.0
1074	('EP460880', 7, 'EP460880_K70_MRCD.otu_table.biom')	0.0
1075	('EP463151', 2, 'EP463151_K20_MRCD.otu_table.biom')	0.0
1076	('EP463151', 3, 'EP463151_K30_BRCD.otu_table.biom')	0.0
1077	('EP463151', 6, 'EP463151_K60_BRCD.otu_table.biom')	0.0
1078	('EP464472', 1, 'EP464472_K10_MRCD.otu_table.biom')	0.0
1079	('EP464472', 11, 'EP464472_K110_MRCD.otu_table.biom')	0.0
1080	('EP464472', 2, 'EP464472_K20_MRCD.otu_table.biom')	0.0
1081	('EP464472', 3, 'EP464472_K30_MRCD.otu_table.biom')	0.0
1082	('EP464472', 4, 'EP464472_K40_MRCD.otu_table.biom')	0.83
1083	('EP464472', 5, 'EP464472_K50_MRCD.otu_table.biom')	0.0
1084	('EP464472', 6, 'EP464472_K60_BRCD.otu_table.biom')	0.0
1085	('EP467840', 2, 'EP467840_K20_MRCD.otu_table.biom')	0.0
1086	('EP467840', 3, 'EP467840_K30_MRCD.otu_table.biom')	0.0
1087	('EP467840', 4, 'EP467840_K40_MRCD.otu_table.biom')	0.0
1088	('EP467840', 5, 'EP467840_K50_BRCD.otu_table.biom')	0.07
1089	('EP467840', 7, 'EP467840_K70_BRCD.otu_table.biom')	0.07
1090	('EP470665', 3, 'EP470665_K30_BRCD.otu_table.biom')	1.0
1091	('EP470665', 4, 'EP470665_K40_BRCD.otu_table.biom')	1.0
1092	('EP470665', 7, 'EP470665_K70_MRCD.otu_table.biom')	0.0
1093	('EP470960', 1, 'EP470960_K10_MRCD.otu_table.biom')	0.0
1094	('EP470960', 3, 'EP470960_K30_MRCD.otu_table.biom')	0.0
1095	('EP470960', 4, 'EP470960_K40_MRCD.otu_table.biom')	0.0
1096	('EP470960', 7, 'EP470960_K70_BRCD.otu_table.biom')	0.0
1097	('EP470960', 8, 'EP470960_K80_BRCD.otu_table.biom')	1.0
1098	('EP473070', 2, 'EP473070_K20_MRCD.otu_table.biom')	0.0
1099	('EP473070', 3, 'EP473070_K30_MRCD.otu_table.biom')	0.0
1100	('EP473070', 4, 'EP473070_K40_MRCD.otu_table.biom')	0.0
1101	('EP473070', 7, 'EP473070_K70_BRCD.otu_table.biom')	1.0
1102	('EP473070', 9, 'EP473070_K90_BRCD.otu_table.biom')	1.0
1103	('EP474224', 2, 'EP474224_K20_MRCD.otu_table.biom')	0.0
1104	('EP474224', 3, 'EP474224_K30_MRCD.otu_table.biom')	1.0
1105	('EP474224', 4, 'EP474224_K40_MRCD.otu_table.biom')	1.0
1106	('EP474224', 5, 'EP474224_K50_BRCD.otu_table.biom')	0.0
1107	('EP474224', 7, 'EP474224_K70_BRCD.otu_table.biom')	0.49
1108	('EP479947', 2, 'EP479947_K20_MRCD.otu_table.biom')	1.0
1109	('EP479947', 3, 'EP479947_K30_MRCD.otu_table.biom')	1.0
1110	('EP481651', 12, 'EP481651_K120_BRCD.otu_table.biom')	1.0
1111	('EP481651', 2, 'EP481651_K20_MRCD.otu_table.biom')	1.0
1112	('EP481651', 3, 'EP481651_K30_MRCD.otu_table.biom')	0.0
1113	('EP481651', 4, 'EP481651_K40_MRCD.otu_table.biom')	0.0
1114	('EP481651', 5, 'EP481651_K50_MRCD.otu_table.biom')	0.0
1115	('EP481651', 6, 'EP481651_K60_MRCD.otu_table.biom')	1.0
1116	('EP481651', 7, 'EP481651_K70_BRCD.otu_table.biom')	0.0
1117	('EP482764', 1, 'EP482764_K10_MRCD.otu_table.biom')	1.0
1118	('EP482764', 2, 'EP482764_K20_MRCD.otu_table.biom')	0.0
1119	('EP482764', 3, 'EP482764_K30_MRCD.otu_table.biom')	0.51
1120	('EP482764', 4, 'EP482764_K40_MRCD.otu_table.biom')	0.51
1121	('EP482764', 5, 'EP482764_K50_MRCD.otu_table.biom')	0.0
1122	('EP482764', 9, 'EP482764_K90_BRCD.otu_table.biom')	0.0
1123	('EP483200', 2, 'EP483200_K20_MRCD.otu_table.biom')	0.0
1124	('EP483200', 3, 'EP483200_K30_MRCD.otu_table.biom')	0.0
1125	('EP483200', 4, 'EP483200_K40_MRCD.otu_table.biom')	0.0
1126	('EP483200', 5, 'EP483200_K50_MRCD.otu_table.biom')	0.0
1127	('EP483200', 9, 'EP483200_K90_BRCD.otu_table.biom')	0.0
1128	('EP483776', 1, 'EP483776_K10_MRCD.otu_table.biom')	1.0
1129	('EP483776', 2, 'EP483776_K20_MRCD.otu_table.biom')	0.0
1130	('EP483776', 3, 'EP483776_K30_MRCD.otu_table.biom')	0.0
1131	('EP483776', 4, 'EP483776_K40_MRCD.otu_table.biom')	0.0
1132	('EP483776', 8, 'EP483776_K80_BRCD.otu_table.biom')	1.0
1133	('EP483881', 2, 'EP483881_K20_MRCD.otu_table.biom')	0.0
1134	('EP483881', 3, 'EP483881_K30_MRCD.otu_table.biom')	0.0
1135	('EP483881', 4, 'EP483881_K40_MRCD.otu_table.biom')	0.7
1136	('EP483881', 5, 'EP483881_K50_MRCD.otu_table.biom')	0.0
1137	('EP483881', 6, 'EP483881_K60_MRCD.otu_table.biom')	0.0
1138	('EP483881', 7, 'EP483881_K70_BRCD.otu_table.biom')	1.0
1139	('EP483881', 9, 'EP483881_K90_BRCD.otu_table.biom')	0.0
1140	('EP487163', 1, 'EP487163_K10_MRCD.otu_table.biom')	0.5
1141	('EP487163', 2, 'EP487163_K20_MRCD.otu_table.biom')	0.0
1142	('EP487163', 4, 'EP487163_K40_BRCD.otu_table.biom')	1.0
1143	('EP487163', 8, 'EP487163_K80_BRCD.otu_table.biom')	1.0
1144	('EP488403', 1, 'EP488403_K10_MRCD.otu_table.biom')	0.0
1145	('EP488403', 11, 'EP488403_K110_MRCD.otu_table.biom')	0.0
1146	('EP488403', 2, 'EP488403_K20_MRCD.otu_table.biom')	1.0
1147	('EP488403', 3, 'EP488403_K30_MRCD.otu_table.biom')	0.0
1148	('EP488403', 4, 'EP488403_K40_MRCD.otu_table.biom')	0.0
1149	('EP488403', 5, 'EP488403_K50_BRCD.otu_table.biom')	0.0
1150	('EP488403', 8, 'EP488403_K80_BRCD.otu_table.biom')	0.0
1151	('EP489199', 2, 'EP489199_K20_MRCD.otu_table.biom')	1.0
1152	('EP489199', 5, 'EP489199_K50_BRCD.otu_table.biom')	1.0
1153	('EP489199', 7, 'EP489199_K70_BRCD.otu_table.biom')	0.0
1154	('EP491548', 12, 'EP491548_K120_BRCD.otu_table.biom')	1.0
1155	('EP491548', 2, 'EP491548_K20_MRCD.otu_table.biom')	1.0
1156	('EP491548', 3, 'EP491548_K30_MRCD.otu_table.biom')	0.0
1157	('EP491548', 4, 'EP491548_K40_MRCD.otu_table.biom')	0.0
1158	('EP491548', 5, 'EP491548_K50_MRCD.otu_table.biom')	0.0
1159	('EP491593', 2, 'EP491593_K20_MRCD.otu_table.biom')	0.84
1160	('EP492275', 3, 'EP492275_K30_MRCD.otu_table.biom')	0.5
1161	('EP492275', 4, 'EP492275_K40_BRCD.otu_table.biom')	0.5
1162	('EP492355', 11, 'EP492355_K110_BRCD.otu_table.biom')	0.0
1163	('EP492355', 2, 'EP492355_K20_MRCD.otu_table.biom')	0.0
1164	('EP492355', 3, 'EP492355_K30_MRCD.otu_table.biom')	0.55
1165	('EP492355', 4, 'EP492355_K40_MRCD.otu_table.biom')	0.0
1166	('EP492355', 5, 'EP492355_K50_MRCD.otu_table.biom')	0.0
1167	('EP492355', 9, 'EP492355_K90_BRCD.otu_table.biom')	1.0
1168	('EP492474', 2, 'EP492474_K20_BRCD.otu_table.biom')	1.0
1169	('EP492474', 4, 'EP492474_K40_BRCD.otu_table.biom')	0.51
1170	('EP492474', 6, 'EP492474_K60_MRCD.otu_table.biom')	0.0
1171	('EP495523', 2, 'EP495523_K20_MRCD.otu_table.biom')	0.0
1172	('EP495523', 3, 'EP495523_K30_MRCD.otu_table.biom')	0.0
1173	('EP495523', 4, 'EP495523_K40_MRCD.otu_table.biom')	0.0
1174	('EP495523', 5, 'EP495523_K50_BRCD.otu_table.biom')	0.0
1175	('EP495523', 9, 'EP495523_K90_BRCD.otu_table.biom')	0.0
1176	('EP495882', 11, 'EP495882_K110_BRCD.otu_table.biom')	1.0
1177	('EP495882', 2, 'EP495882_K20_MRCD.otu_table.biom')	1.0
1178	('EP495882', 5, 'EP495882_K50_MRCD.otu_table.biom')	0.0
1179	('EP495882', 7, 'EP495882_K70_BRCD.otu_table.biom')	0.0
1180	('EP500700', 2, 'EP500700_K20_MRCD.otu_table.biom')	1.0
1181	('EP500700', 3, 'EP500700_K30_MRCD.otu_table.biom')	1.0
1182	('EP500700', 4, 'EP500700_K40_MRCD.otu_table.biom')	0.0
1183	('EP500700', 5, 'EP500700_K50_MRCD.otu_table.biom')	0.0
1184	('EP500700', 6, 'EP500700_K60_MRCD.otu_table.biom')	0.0
1185	('EP500700', 7, 'EP500700_K70_MRCD.otu_table.biom')	1.0
1186	('EP500700', 9, 'EP500700_K90_BRCD.otu_table.biom')	1.0
1187	('EP502991', 6, 'EP502991_K60_BRCD.otu_table.biom')	0.0
1188	('EP503295', 2, 'EP503295_K20_MRCD.otu_table.biom')	0.0
1189	('EP503295', 4, 'EP503295_K40_BRCD.otu_table.biom')	0.0
1190	('EP503295', 5, 'EP503295_K50_BRCD.otu_table.biom')	0.0
1191	('EP504516', 12, 'EP504516_K120_BRCD.otu_table.biom')	0.0
1192	('EP504516', 2, 'EP504516_K20_MRCD.otu_table.biom')	0.0
1193	('EP504516', 3, 'EP504516_K30_MRCD.otu_table.biom')	1.0
1194	('EP504516', 5, 'EP504516_K50_MRCD.otu_table.biom')	0.0
1195	('EP504516', 9, 'EP504516_K90_BRCD.otu_table.biom')	1.0
1196	('EP505314', 2, 'EP505314_K20_MRCD.otu_table.biom')	0.0
1197	('EP505314', 3, 'EP505314_K30_MRCD.otu_table.biom')	0.0
1198	('EP509951', 2, 'EP509951_K20_MRCD.otu_table.biom')	0.74
1199	('EP509951', 3, 'EP509951_K30_MRCD.otu_table.biom')	0.3
1200	('EP509951', 4, 'EP509951_K40_MRCD.otu_table.biom')	1.0
1201	('EP509951', 5, 'EP509951_K50_MRCD.otu_table.biom')	1.0
1202	('EP509951', 6, 'EP509951_K60_MRCD.otu_table.biom')	1.0
1203	('EP509951', 7, 'EP509951_K70_BRCD.otu_table.biom')	1.0
1204	('EP509951', 9, 'EP509951_K90_BRCD.otu_table.biom')	0.0
1205	('EP514824', 1, 'EP514824_K10_MRCD.otu_table.biom')	0.0
1206	('EP514824', 12, 'EP514824_K120_MRCD.otu_table.biom')	0.0
1207	('EP514824', 17, 'EP514824_K170_BRCD.otu_table.biom')	0.0
1208	('EP514824', 20, 'EP514824_K200_BRCD.otu_table.biom')	0.0
1209	('EP514824', 2, 'EP514824_K20_MRCD.otu_table.biom')	0.0
1210	('EP514824', 3, 'EP514824_K30_MRCD.otu_table.biom')	0.0
1211	('EP514824', 4, 'EP514824_K40_MRCD.otu_table.biom')	0.0
1212	('EP514824', 7, 'EP514824_K70_MRCD.otu_table.biom')	0.0
1213	('EP515317', 11, 'EP515317_K110_BRCD.otu_table.biom')	1.0
1214	('EP515317', 2, 'EP515317_K20_MRCD.otu_table.biom')	0.0
1215	('EP515317', 3, 'EP515317_K30_MRCD.otu_table.biom')	0.0
1216	('EP515317', 4, 'EP515317_K40_MRCD.otu_table.biom')	0.0
1217	('EP515317', 8, 'EP515317_K80_BRCD.otu_table.biom')	0.0
1218	('EP516732', 1, 'EP516732_K10_MRCD.otu_table.biom')	0.0
1219	('EP516732', 2, 'EP516732_K20_MRCD.otu_table.biom')	0.5
1220	('EP516732', 3, 'EP516732_K30_MRCD.otu_table.biom')	0.0
1221	('EP516732', 4, 'EP516732_K40_BRCD.otu_table.biom')	0.0
1222	('EP516732', 8, 'EP516732_K80_BRCD.otu_table.biom')	0.0
1223	('EP516732', 9, 'EP516732_K90_MRCD.otu_table.biom')	0.0
1224	('EP519031', 11, 'EP519031_K110_BRCD.otu_table.biom')	0.0
1225	('EP519031', 2, 'EP519031_K20_MRCD.otu_table.biom')	1.0
1226	('EP519031', 3, 'EP519031_K30_MRCD.otu_table.biom')	1.0
1227	('EP519031', 4, 'EP519031_K40_MRCD.otu_table.biom')	1.0
1228	('EP519031', 8, 'EP519031_K80_BRCD.otu_table.biom')	0.07
1229	('EP520093', 2, 'EP520093_K20_MRCD.otu_table.biom')	0.0
1230	('EP520093', 3, 'EP520093_K30_MRCD.otu_table.biom')	0.96
1231	('EP520093', 4, 'EP520093_K40_MRCD.otu_table.biom')	1.0
1232	('EP520093', 7, 'EP520093_K70_BRCD.otu_table.biom')	0.83
1233	('EP520093', 9, 'EP520093_K90_BRCD.otu_table.biom')	0.0
1234	('EP521049', 1, 'EP521049_K10_MRCD.otu_table.biom')	0.0
1235	('EP521049', 2, 'EP521049_K20_MRCD.otu_table.biom')	0.0
1236	('EP521049', 3, 'EP521049_K30_MRCD.otu_table.biom')	0.0
1237	('EP521049', 6, 'EP521049_K60_BRCD.otu_table.biom')	0.71
1238	('EP521049', 8, 'EP521049_K80_BRCD.otu_table.biom')	0.0
1239	('EP523733', 2, 'EP523733_K20_MRCD.otu_table.biom')	0.1
1240	('EP524246', 1, 'EP524246_K10_MRCD.otu_table.biom')	1.0
1241	('EP524246', 11, 'EP524246_K110_MRCD.otu_table.biom')	0.0
1242	('EP524246', 2, 'EP524246_K20_MRCD.otu_table.biom')	0.0
1243	('EP524246', 3, 'EP524246_K30_MRCD.otu_table.biom')	0.0
1244	('EP524246', 4, 'EP524246_K40_MRCD.otu_table.biom')	1.0
1245	('EP524246', 5, 'EP524246_K50_BRCD.otu_table.biom')	1.0
1246	('EP524246', 9, 'EP524246_K90_BRCD.otu_table.biom')	0.0
1247	('EP527930', 2, 'EP527930_K20_MRCD.otu_table.biom')	0.0
1248	('EP527930', 3, 'EP527930_K30_MRCD.otu_table.biom')	0.0
1249	('EP527930', 4, 'EP527930_K40_MRCD.otu_table.biom')	0.0
1250	('EP527930', 5, 'EP527930_K50_BRCD.otu_table.biom')	1.0
1251	('EP527930', 9, 'EP527930_K90_BRCD.otu_table.biom')	1.0
1252	('EP533526', 1, 'EP533526_K10_MRCD.otu_table.biom')	0.0
1253	('EP533526', 12, 'EP533526_K120_BRCD.otu_table.biom')	1.0
1254	('EP533526', 15, 'EP533526_K150_BRCD.otu_table.biom')	0.0
1255	('EP533526', 19, 'EP533526_K190_BRCD.otu_table.biom')	0.0
1256	('EP533526', 20, 'EP533526_K200_BRCD.otu_table.biom')	0.0
1257	('EP533526', 2, 'EP533526_K20_MRCD.otu_table.biom')	0.0
1258	('EP533526', 21, 'EP533526_K210_BRCD.otu_table.biom')	0.0
1259	('EP533526', 23, 'EP533526_K230_BRCD.otu_table.biom')	0.0
1260	('EP533526', 4, 'EP533526_K40_MRCD.otu_table.biom')	0.0
1261	('EP533526', 6, 'EP533526_K60_BRCD.otu_table.biom')	0.0
1262	('EP533526', 9, 'EP533526_K90_BRCD.otu_table.biom')	1.0
1263	('EP537290', 2, 'EP537290_K20_MRCD.otu_table.biom')	1.0
1264	('EP537290', 3, 'EP537290_K30_MRCD.otu_table.biom')	0.0
1265	('EP537290', 4, 'EP537290_K40_MRCD.otu_table.biom')	0.0
1266	('EP537290', 7, 'EP537290_K70_BRCD.otu_table.biom')	0.0
1267	('EP537290', 9, 'EP537290_K90_BRCD.otu_table.biom')	0.0
1268	('EP542437', 11, 'EP542437_K110_BRCD.otu_table.biom')	0.0
1269	('EP542437', 2, 'EP542437_K20_MRCD.otu_table.biom')	0.0
1270	('EP542437', 5, 'EP542437_K50_BRCD.otu_table.biom')	1.0
1271	('EP542437', 8, 'EP542437_K80_BRCD.otu_table.biom')	0.0
1272	('EP542437', 9, 'EP542437_K90_BRCD.otu_table.biom')	0.0
1273	('EP542782', 2, 'EP542782_K20_MRCD.otu_table.biom')	0.56
1274	('EP542782', 3, 'EP542782_K30_MRCD.otu_table.biom')	0.51
1275	('EP542782', 5, 'EP542782_K50_BRCD.otu_table.biom')	1.0
1276	('EP542782', 8, 'EP542782_K80_BRCD.otu_table.biom')	0.0
1277	('EP543835', 2, 'EP543835_K20_BRCD.otu_table.biom')	1.0
1278	('EP543835', 4, 'EP543835_K40_BRCD.otu_table.biom')	0.5
1279	('EP543835', 7, 'EP543835_K70_MRCD.otu_table.biom')	1.0
1280	('EP545197', 4, 'EP545197_K40_MRCD.otu_table.biom')	0.9
1281	('EP545197', 7, 'EP545197_K70_BRCD.otu_table.biom')	0.0
1282	('EP547297', 1, 'EP547297_K10_MRCD.otu_table.biom')	0.0
1283	('EP547297', 11, 'EP547297_K110_BRCD.otu_table.biom')	0.0
1284	('EP547297', 12, 'EP547297_K120_BRCD.otu_table.biom')	0.0
1285	('EP547297', 13, 'EP547297_K130_BRCD.otu_table.biom')	0.0
1286	('EP547297', 16, 'EP547297_K160_BRCD.otu_table.biom')	0.0
1287	('EP547297', 17, 'EP547297_K170_BRCD.otu_table.biom')	0.0
1288	('EP547297', 18, 'EP547297_K180_BRCD.otu_table.biom')	0.0
1289	('EP547297', 20, 'EP547297_K200_BRCD.otu_table.biom')	0.0
1290	('EP547297', 2, 'EP547297_K20_MRCD.otu_table.biom')	0.0
1291	('EP547297', 22, 'EP547297_K220_BRCD.otu_table.biom')	0.0
1292	('EP547297', 25, 'EP547297_K250_BRCD.otu_table.biom')	0.0
1293	('EP547297', 26, 'EP547297_K260_BRCD.otu_table.biom')	0.0
1294	('EP547297', 27, 'EP547297_K270_BRCD.otu_table.biom')	0.0
1295	('EP547297', 30, 'EP547297_K300_BRCD.otu_table.biom')	0.0
1296	('EP547297', 3, 'EP547297_K30_MRCD.otu_table.biom')	0.0
1297	('EP547297', 32, 'EP547297_K320_BRCD.otu_table.biom')	0.0
1298	('EP547297', 33, 'EP547297_K330_BRCD.otu_table.biom')	0.0
1299	('EP547297', 35, 'EP547297_K350_BRCD.otu_table.biom')	0.0
1300	('EP547297', 37, 'EP547297_K370_BRCD.otu_table.biom')	0.0
1301	('EP547297', 40, 'EP547297_K400_BRCD.otu_table.biom')	0.0
1302	('EP547297', 4, 'EP547297_K40_MRCD.otu_table.biom')	0.0
1303	('EP547297', 41, 'EP547297_K410_BRCD.otu_table.biom')	0.0
1304	('EP547297', 42, 'EP547297_K420_BRCD.otu_table.biom')	0.0
1305	('EP547297', 5, 'EP547297_K50_BRCD.otu_table.biom')	0.0
1306	('EP547297', 9, 'EP547297_K90_BRCD.otu_table.biom')	1.0
1307	('EP548439', 2, 'EP548439_K20_MRCD.otu_table.biom')	0.0
1308	('EP548641', 2, 'EP548641_K20_MRCD.otu_table.biom')	1.0
1309	('EP548641', 3, 'EP548641_K30_MRCD.otu_table.biom')	1.0
1310	('EP548641', 4, 'EP548641_K40_MRCD.otu_table.biom')	0.0
1311	('EP548641', 5, 'EP548641_K50_MRCD.otu_table.biom')	0.0
1312	('EP548641', 6, 'EP548641_K60_BRCD.otu_table.biom')	0.0
1313	('EP548641', 8, 'EP548641_K80_BRCD.otu_table.biom')	0.0
1314	('EP550598', 2, 'EP550598_K20_MRCD.otu_table.biom')	0.0
1315	('EP550598', 3, 'EP550598_K30_MRCD.otu_table.biom')	0.35
1316	('EP550598', 4, 'EP550598_K40_MRCD.otu_table.biom')	0.0
1317	('EP550598', 7, 'EP550598_K70_BRCD.otu_table.biom')	0.07
1318	('EP550598', 8, 'EP550598_K80_BRCD.otu_table.biom')	0.05
1319	('EP553021', 2, 'EP553021_K20_MRCD.otu_table.biom')	0.0
1320	('EP553021', 3, 'EP553021_K30_MRCD.otu_table.biom')	0.0
1321	('EP553021', 8, 'EP553021_K80_BRCD.otu_table.biom')	1.0
1322	('EP553021', 9, 'EP553021_K90_BRCD.otu_table.biom')	0.87
1323	('EP553472', 2, 'EP553472_K20_MRCD.otu_table.biom')	0.0
1324	('EP553472', 3, 'EP553472_K30_MRCD.otu_table.biom')	0.49
1325	('EP553472', 4, 'EP553472_K40_MRCD.otu_table.biom')	1.0
1326	('EP553472', 5, 'EP553472_K50_MRCD.otu_table.biom')	1.0
1327	('EP553472', 7, 'EP553472_K70_BRCD.otu_table.biom')	0.0
1328	('EP553472', 9, 'EP553472_K90_BRCD.otu_table.biom')	0.0
1329	('EP557758', 1, 'EP557758_K10_MRCD.otu_table.biom')	1.0
1330	('EP557758', 12, 'EP557758_K120_MRCD.otu_table.biom')	0.0
1331	('EP557758', 2, 'EP557758_K20_MRCD.otu_table.biom')	0.0
1332	('EP557758', 3, 'EP557758_K30_MRCD.otu_table.biom')	0.0
1333	('EP557758', 4, 'EP557758_K40_MRCD.otu_table.biom')	0.0
1334	('EP557758', 5, 'EP557758_K50_MRCD.otu_table.biom')	0.0
1335	('EP557758', 6, 'EP557758_K60_MRCD.otu_table.biom')	0.0
1336	('EP557758', 7, 'EP557758_K70_BRCD.otu_table.biom')	0.0
1337	('EP558013', 11, 'EP558013_K110_BRCD.otu_table.biom')	0.0
1338	('EP558013', 2, 'EP558013_K20_MRCD.otu_table.biom')	0.0
1339	('EP558013', 3, 'EP558013_K30_MRCD.otu_table.biom')	0.0
1340	('EP558013', 4, 'EP558013_K40_MRCD.otu_table.biom')	0.0
1341	('EP558013', 6, 'EP558013_K60_MRCD.otu_table.biom')	0.0
1342	('EP558013', 9, 'EP558013_K90_BRCD.otu_table.biom')	1.0
1343	('EP560280', 2, 'EP560280_K20_BRCD.otu_table.biom')	1.0
1344	('EP560280', 4, 'EP560280_K40_BRCD.otu_table.biom')	1.0
1345	('EP560280', 7, 'EP560280_K70_MRCD.otu_table.biom')	1.0
1346	('EP563046', 2, 'EP563046_K20_MRCD.otu_table.biom')	1.0
1347	('EP563046', 3, 'EP563046_K30_MRCD.otu_table.biom')	0.0
1348	('EP563046', 4, 'EP563046_K40_BRCD.otu_table.biom')	1.0
1349	('EP563046', 8, 'EP563046_K80_BRCD.otu_table.biom')	1.0
1350	('EP564900', 2, 'EP564900_K20_MRCD.otu_table.biom')	0.0
1351	('EP564900', 3, 'EP564900_K30_MRCD.otu_table.biom')	0.0
1352	('EP564900', 4, 'EP564900_K40_BRCD.otu_table.biom')	1.0
1353	('EP564900', 8, 'EP564900_K80_BRCD.otu_table.biom')	1.0
1354	('EP566677', 1, 'EP566677_K10_MRCD.otu_table.biom')	1.0
1355	('EP566677', 2, 'EP566677_K20_MRCD.otu_table.biom')	0.0
1356	('EP566677', 4, 'EP566677_K40_MRCD.otu_table.biom')	0.0
1357	('EP566677', 6, 'EP566677_K60_BRCD.otu_table.biom')	0.0
1358	('EP569268', 2, 'EP569268_K20_MRCD.otu_table.biom')	0.5
1359	('EP569268', 3, 'EP569268_K30_MRCD.otu_table.biom')	0.5
1360	('EP569649', 1, 'EP569649_K10_MRCD.otu_table.biom')	0.0
1361	('EP569649', 2, 'EP569649_K20_MRCD.otu_table.biom')	0.0
1362	('EP569649', 3, 'EP569649_K30_MRCD.otu_table.biom')	0.0
1363	('EP569649', 4, 'EP569649_K40_MRCD.otu_table.biom')	1.0
1364	('EP569649', 5, 'EP569649_K50_MRCD.otu_table.biom')	1.0
1365	('EP569649', 7, 'EP569649_K70_BRCD.otu_table.biom')	0.0
1366	('EP571527', 5, 'EP571527_K50_BRCD.otu_table.biom')	0.5
1367	('EP573286', 12, 'EP573286_K120_BRCD.otu_table.biom')	0.0
1368	('EP573286', 2, 'EP573286_K20_MRCD.otu_table.biom')	0.0
1369	('EP573286', 3, 'EP573286_K30_MRCD.otu_table.biom')	0.0
1370	('EP573286', 4, 'EP573286_K40_MRCD.otu_table.biom')	0.0
1371	('EP573286', 5, 'EP573286_K50_MRCD.otu_table.biom')	1.0
1372	('EP573286', 9, 'EP573286_K90_BRCD.otu_table.biom')	0.0
1373	('EP573960', 2, 'EP573960_K20_MRCD.otu_table.biom')	0.0
1374	('EP573960', 3, 'EP573960_K30_MRCD.otu_table.biom')	0.0
1375	('EP573960', 5, 'EP573960_K50_BRCD.otu_table.biom')	0.0
1376	('EP573960', 8, 'EP573960_K80_BRCD.otu_table.biom')	1.0
1377	('EP575820', 1, 'EP575820_K10_MRCD.otu_table.biom')	0.0
1378	('EP575820', 2, 'EP575820_K20_MRCD.otu_table.biom')	0.2
1379	('EP575820', 3, 'EP575820_K30_MRCD.otu_table.biom')	0.0
1380	('EP575820', 5, 'EP575820_K50_MRCD.otu_table.biom')	0.0
1381	('EP575820', 7, 'EP575820_K70_BRCD.otu_table.biom')	0.0
1382	('EP577384', 3, 'EP577384_K30_MRCD.otu_table.biom')	0.0
1383	('EP577384', 4, 'EP577384_K40_MRCD.otu_table.biom')	0.0
1384	('EP577384', 5, 'EP577384_K50_MRCD.otu_table.biom')	1.0
1385	('EP577384', 6, 'EP577384_K60_BRCD.otu_table.biom')	0.0
1386	('EP577384', 7, 'EP577384_K70_BRCD.otu_table.biom')	0.0
1387	('EP580086', 3, 'EP580086_K30_MRCD.otu_table.biom')	0.0
1388	('EP580086', 4, 'EP580086_K40_MRCD.otu_table.biom')	0.0
1389	('EP580086', 5, 'EP580086_K50_MRCD.otu_table.biom')	0.0
1390	('EP580086', 8, 'EP580086_K80_BRCD.otu_table.biom')	0.2
1391	('EP580652', 2, 'EP580652_K20_MRCD.otu_table.biom')	0.0
1392	('EP580652', 3, 'EP580652_K30_MRCD.otu_table.biom')	0.0
1393	('EP580652', 4, 'EP580652_K40_MRCD.otu_table.biom')	0.0
1394	('EP580652', 6, 'EP580652_K60_BRCD.otu_table.biom')	0.0
1395	('EP580652', 8, 'EP580652_K80_BRCD.otu_table.biom')	0.0
1396	('EP581708', 1, 'EP581708_K10_MRCD.otu_table.biom')	0.0
1397	('EP581708', 12, 'EP581708_K120_BRCD.otu_table.biom')	1.0
1398	('EP581708', 2, 'EP581708_K20_MRCD.otu_table.biom')	0.94
1399	('EP581708', 3, 'EP581708_K30_MRCD.otu_table.biom')	0.0
1400	('EP581708', 4, 'EP581708_K40_MRCD.otu_table.biom')	0.07
1401	('EP581708', 5, 'EP581708_K50_MRCD.otu_table.biom')	0.0
1402	('EP581708', 6, 'EP581708_K60_MRCD.otu_table.biom')	0.0
1403	('EP581708', 7, 'EP581708_K70_MRCD.otu_table.biom')	1.0
1404	('EP581708', 8, 'EP581708_K80_MRCD.otu_table.biom')	0.0
1405	('EP583097', 1, 'EP583097_K10_MRCD.otu_table.biom')	0.0
1406	('EP583097', 2, 'EP583097_K20_MRCD.otu_table.biom')	0.0
1407	('EP583097', 3, 'EP583097_K30_MRCD.otu_table.biom')	0.0
1408	('EP583097', 4, 'EP583097_K40_MRCD.otu_table.biom')	0.0
1409	('EP583097', 5, 'EP583097_K50_MRCD.otu_table.biom')	0.0
1410	('EP583097', 6, 'EP583097_K60_BRCD.otu_table.biom')	0.0
1411	('EP584156', 11, 'EP584156_K110_BRCD.otu_table.biom')	1.0
1412	('EP584156', 16, 'EP584156_K160_BRCD.otu_table.biom')	1.0
1413	('EP584156', 18, 'EP584156_K180_BRCD.otu_table.biom')	1.0
1414	('EP584156', 19, 'EP584156_K190_BRCD.otu_table.biom')	1.0
1415	('EP584156', 20, 'EP584156_K200_BRCD.otu_table.biom')	0.0
1416	('EP584156', 2, 'EP584156_K20_MRCD.otu_table.biom')	0.0
1417	('EP584156', 21, 'EP584156_K210_BRCD.otu_table.biom')	0.0
1418	('EP584156', 22, 'EP584156_K220_BRCD.otu_table.biom')	0.0
1419	('EP584156', 23, 'EP584156_K230_BRCD.otu_table.biom')	0.0
1420	('EP584156', 24, 'EP584156_K240_BRCD.otu_table.biom')	0.0
