	sample	lambda
1421	('EP974070', 4, 'EP974070_K40_MV1D.otu_table.biom')	0.0
1422	('EP974070', 7, 'EP974070_K70_MV1D.otu_table.biom')	0.12
1423	('EP977267', 2, 'EP977267_K20_MV1D.otu_table.biom')	0.0
1424	('EP977267', 3, 'EP977267_K30_MV1D.otu_table.biom')	0.0
1425	('EP977267', 4, 'EP977267_K40_MV1D.otu_table.biom')	0.0
1426	('EP977267', 5, 'EP977267_K50_MV1D.otu_table.biom')	0.0
1427	('EP977267', 6, 'EP977267_K60_MV1D.otu_table.biom')	0.0
1428	('EP980061', 2, 'EP980061_K20_MV1D.otu_table.biom')	1.0
1429	('EP980061', 3, 'EP980061_K30_MV1D.otu_table.biom')	0.0
1430	('EP980061', 4, 'EP980061_K40_MV1D.otu_table.biom')	0.0
1431	('EP982160', 2, 'EP982160_K20_MV1D.otu_table.biom')	0.0
1432	('EP982160', 3, 'EP982160_K30_MV1D.otu_table.biom')	0.0
1433	('EP982160', 4, 'EP982160_K40_MV1D.otu_table.biom')	0.0
1434	('EP982160', 5, 'EP982160_K50_MV1D.otu_table.biom')	0.0
1435	('EP982611', 2, 'EP982611_K20_MV1D.otu_table.biom')	0.0
1436	('EP982611', 3, 'EP982611_K30_MV1D.otu_table.biom')	0.0
1437	('EP982951', 2, 'EP982951_K20_MV1D.otu_table.biom')	0.0
1438	('EP982951', 3, 'EP982951_K30_MV1D.otu_table.biom')	0.0
1439	('EP982951', 4, 'EP982951_K40_MV1D.otu_table.biom')	0.0
1440	('EP982951', 5, 'EP982951_K50_MV1D.otu_table.biom')	0.07
1441	('EP983084', 2, 'EP983084_K20_MV1D.otu_table.biom')	1.0
1442	('EP983084', 3, 'EP983084_K30_MV1D.otu_table.biom')	0.0
1443	('EP983084', 4, 'EP983084_K40_MV1D.otu_table.biom')	0.0
1444	('EP983084', 5, 'EP983084_K50_MV1D.otu_table.biom')	0.0
1445	('EP983084', 6, 'EP983084_K60_MV1D.otu_table.biom')	0.0
1446	('EP983489', 12, 'EP983489_K120_MV1D.otu_table.biom')	0.0
1447	('EP983489', 2, 'EP983489_K20_MV1D.otu_table.biom')	0.0
1448	('EP983489', 3, 'EP983489_K30_MV1D.otu_table.biom')	1.0
1449	('EP983489', 4, 'EP983489_K40_MV1D.otu_table.biom')	0.0
1450	('EP983489', 5, 'EP983489_K50_MV1D.otu_table.biom')	0.0
1451	('EP983489', 6, 'EP983489_K60_MV1D.otu_table.biom')	0.0
1452	('EP988019', 3, 'EP988019_K30_MV1D.otu_table.biom')	1.0
1453	('EP988019', 4, 'EP988019_K40_MV1D.otu_table.biom')	1.0
1454	('EP988019', 5, 'EP988019_K50_MV1D.otu_table.biom')	1.0
1455	('EP989401', 2, 'EP989401_K20_MV1D.otu_table.biom')	1.0
1456	('EP989401', 3, 'EP989401_K30_MV1D.otu_table.biom')	0.0
1457	('EP989401', 4, 'EP989401_K40_MV1D.otu_table.biom')	0.12
1458	('EP989401', 5, 'EP989401_K50_MV1D.otu_table.biom')	0.07
1459	('EP992349', 2, 'EP992349_K20_MV1D.otu_table.biom')	0.0
1460	('EP992349', 3, 'EP992349_K30_MV1D.otu_table.biom')	0.0
1461	('EP994584', 2, 'EP994584_K20_MV1D.otu_table.biom')	1.0
1462	('EP994584', 3, 'EP994584_K30_MV1D.otu_table.biom')	1.0
1463	('EP994584', 4, 'EP994584_K40_MV1D.otu_table.biom')	1.0
1464	('EP994895', 2, 'EP994895_K20_MV1D.otu_table.biom')	0.0
1465	('EP994895', 3, 'EP994895_K30_MV1D.otu_table.biom')	0.0
1466	('EP994895', 5, 'EP994895_K50_MV1D.otu_table.biom')	0.0
1467	('EP994895', 6, 'EP994895_K60_MV1D.otu_table.biom')	0.0
1468	('EP996091', 2, 'EP996091_K20_MV1D.otu_table.biom')	0.0
1469	('EP996091', 4, 'EP996091_K40_MV1D.otu_table.biom')	0.0
1470	('EP996091', 6, 'EP996091_K60_MV1D.otu_table.biom')	0.0
1471	('EP997385', 4, 'EP997385_K40_MV1D.otu_table.biom')	0.0
1472	('EP997385', 7, 'EP997385_K70_MV1D.otu_table.biom')	1.0
